"Job ID";"Internal ID";"Task ID";"Project ID";"Source";"Target";"Created";"Created by";"Job due date";"Project due date";"File";"Extension";"Workflow";"Workflow level";"Job status";"Job status changed";"Project status";"Project status changed";"Linguist";"Vendor";"Wordcount";"Currency";"Rate";"Price";"Owner";"Client";"Domain";"Subdomain";"Cost Center";"Business Unit"
"201061033";"358";"0iyAlx35z5BsaunL0_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ach";"13-05-2020 10:00:25";"marie.foltynova";"";"";"2chars - Copy - Copy (47) - Copy.txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"ales_vendor";"1";"USD";"0";"0";"marie.foltynova";"";"";"";"";""
"201061034";"359";"b9hOGMxyNyie5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"af";"13-05-2020 10:00:25";"marie.foltynova";"";"";"2chars - Copy - Copy (47) - Copy.txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"Memsource_Daria";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061035";"359";"b9hOGMxyNyie5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"af";"13-05-2020 10:00:25";"marie.foltynova";"";"";"2chars - Copy - Copy (47) - Copy.txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"lg.petr.postman";"";"1";"EUR";"0";"0";"marie.foltynova";"";"";"";"";""
"201061036";"359";"b9hOGMxyNyie5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"af";"13-05-2020 10:00:25";"marie.foltynova";"";"";"2chars - Copy - Copy (47) - Copy.txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"mf_email3";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061037";"360";"h9hOGMxyNyie5LHn_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"af_na";"13-05-2020 10:00:25";"marie.foltynova";"";"";"2chars - Copy - Copy (47) - Copy.txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"lazrz_LG";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061038";"360";"h9hOGMxyNyie5LHn_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"af_na";"13-05-2020 10:00:25";"marie.foltynova";"";"";"2chars - Copy - Copy (47) - Copy.txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"mseko_linguist";"";"1";"EUR";"0";"0";"marie.foltynova";"";"";"";"";""
"201061039";"360";"h9hOGMxyNyie5LHn_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"af_na";"13-05-2020 10:00:25";"marie.foltynova";"";"";"2chars - Copy - Copy (47) - Copy.txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"QAMaruska";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061040";"361";"i9hOGMxyNyie5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"aa";"13-05-2020 10:00:25";"marie.foltynova";"";"";"2chars - Copy - Copy (48) - Copy.txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"Vendorska a.s. (Memsource)";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061041";"361";"i9hOGMxyNyie5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"aa";"13-05-2020 10:00:25";"marie.foltynova";"";"";"2chars - Copy - Copy (48) - Copy.txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"hynek.svoboda_LG_Cloud";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061042";"361";"i9hOGMxyNyie5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"aa";"13-05-2020 10:00:25";"marie.foltynova";"";"";"2chars - Copy - Copy (48) - Copy.txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"dsdf@aldfjdlk.com";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061043";"362";"t9hOGMxyNyye5LHn_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ab";"13-05-2020 10:00:25";"marie.foltynova";"";"";"2chars - Copy - Copy (48) - Copy.txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"vincent.lingvista";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061044";"362";"t9hOGMxyNyye5LHn_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ab";"13-05-2020 10:00:25";"marie.foltynova";"";"";"2chars - Copy - Copy (48) - Copy.txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"Aleš lingvist";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061045";"362";"t9hOGMxyNyye5LHn_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ab";"13-05-2020 10:00:26";"marie.foltynova";"";"";"2chars - Copy - Copy (48) - Copy.txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"L1_Msupport";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061046";"363";"gehOGMxyNyye5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ach";"13-05-2020 10:00:26";"marie.foltynova";"";"";"2chars - Copy - Copy (48) - Copy.txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"vilem.lingvista";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061047";"363";"gehOGMxyNyye5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ach";"13-05-2020 10:00:26";"marie.foltynova";"";"";"2chars - Copy - Copy (48) - Copy.txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"barbora.votapkova3";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061048";"363";"gehOGMxyNyye5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ach";"13-05-2020 10:00:26";"marie.foltynova";"";"";"2chars - Copy - Copy (48) - Copy.txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"ales_vendor";"1";"USD";"0";"0";"marie.foltynova";"";"";"";"";""
"201061049";"364";"hehOGMxyNyye5LHn_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"af";"13-05-2020 10:00:26";"marie.foltynova";"";"";"2chars - Copy - Copy (48) - Copy.txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"Memsource_Daria";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061050";"364";"hehOGMxyNyye5LHn_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"af";"13-05-2020 10:00:26";"marie.foltynova";"";"";"2chars - Copy - Copy (48) - Copy.txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"lg.petr.postman";"";"1";"EUR";"0";"0";"marie.foltynova";"";"";"";"";""
"201061051";"364";"hehOGMxyNyye5LHn_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"af";"13-05-2020 10:00:26";"marie.foltynova";"";"";"2chars - Copy - Copy (48) - Copy.txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"mf_email3";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061052";"365";"jehOGMxyNyye5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"af_na";"13-05-2020 10:00:26";"marie.foltynova";"";"";"2chars - Copy - Copy (48) - Copy.txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"lazrz_LG";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061053";"365";"jehOGMxyNyye5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"af_na";"13-05-2020 10:00:26";"marie.foltynova";"";"";"2chars - Copy - Copy (48) - Copy.txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"mseko_linguist";"";"1";"EUR";"0";"0";"marie.foltynova";"";"";"";"";""
"201061054";"365";"jehOGMxyNyye5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"af_na";"13-05-2020 10:00:26";"marie.foltynova";"";"";"2chars - Copy - Copy (48) - Copy.txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"QAMaruska";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061055";"366";"wehOGMxyNyOe5LHn_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"aa";"13-05-2020 10:00:27";"marie.foltynova";"";"";"2chars - Copy - Copy (49) - Copy.txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"Vendorska a.s. (Memsource)";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061056";"366";"wehOGMxyNyOe5LHn_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"aa";"13-05-2020 10:00:27";"marie.foltynova";"";"";"2chars - Copy - Copy (49) - Copy.txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"hynek.svoboda_LG_Cloud";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061057";"366";"wehOGMxyNyOe5LHn_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"aa";"13-05-2020 10:00:27";"marie.foltynova";"";"";"2chars - Copy - Copy (49) - Copy.txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"dsdf@aldfjdlk.com";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061058";"367";"DehOGMxyNyOe5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ab";"13-05-2020 10:00:27";"marie.foltynova";"";"";"2chars - Copy - Copy (49) - Copy.txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"vincent.lingvista";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061059";"367";"DehOGMxyNyOe5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ab";"13-05-2020 10:00:27";"marie.foltynova";"";"";"2chars - Copy - Copy (49) - Copy.txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"Aleš lingvist";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061060";"367";"DehOGMxyNyOe5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ab";"13-05-2020 10:00:27";"marie.foltynova";"";"";"2chars - Copy - Copy (49) - Copy.txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"L1_Msupport";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061061";"368";"3fhOGMxyNy2f5LHn_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ach";"13-05-2020 10:00:27";"marie.foltynova";"";"";"2chars - Copy - Copy (49) - Copy.txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"vilem.lingvista";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061062";"368";"3fhOGMxyNy2f5LHn_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ach";"13-05-2020 10:00:27";"marie.foltynova";"";"";"2chars - Copy - Copy (49) - Copy.txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"barbora.votapkova3";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061063";"368";"3fhOGMxyNy2f5LHn_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ach";"13-05-2020 10:00:27";"marie.foltynova";"";"";"2chars - Copy - Copy (49) - Copy.txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"ales_vendor";"1";"USD";"0";"0";"marie.foltynova";"";"";"";"";""
"201061064";"369";"6fhOGMxyNy2f5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"af";"13-05-2020 10:00:27";"marie.foltynova";"";"";"2chars - Copy - Copy (49) - Copy.txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"Memsource_Daria";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061065";"369";"6fhOGMxyNy2f5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"af";"13-05-2020 10:00:27";"marie.foltynova";"";"";"2chars - Copy - Copy (49) - Copy.txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"lg.petr.postman";"";"1";"EUR";"0";"0";"marie.foltynova";"";"";"";"";""
"201061066";"369";"6fhOGMxyNy2f5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"af";"13-05-2020 10:00:27";"marie.foltynova";"";"";"2chars - Copy - Copy (49) - Copy.txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"mf_email3";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061067";"370";"0yyAlx35z55uaunL0_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"af_na";"13-05-2020 10:00:28";"marie.foltynova";"";"";"2chars - Copy - Copy (49) - Copy.txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"lazrz_LG";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061068";"370";"0yyAlx35z55uaunL0_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"af_na";"13-05-2020 10:00:28";"marie.foltynova";"";"";"2chars - Copy - Copy (49) - Copy.txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"mseko_linguist";"";"1";"EUR";"0";"0";"marie.foltynova";"";"";"";"";""
"201061069";"370";"0yyAlx35z55uaunL0_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"af_na";"13-05-2020 10:00:28";"marie.foltynova";"";"";"2chars - Copy - Copy (49) - Copy.txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"QAMaruska";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061070";"371";"bkhOGMxyNy2f5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"aa";"13-05-2020 10:00:28";"marie.foltynova";"";"";"2chars - Copy - Copy (50) - Copy.txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"Vendorska a.s. (Memsource)";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061071";"371";"bkhOGMxyNy2f5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"aa";"13-05-2020 10:00:28";"marie.foltynova";"";"";"2chars - Copy - Copy (50) - Copy.txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"hynek.svoboda_LG_Cloud";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061072";"371";"bkhOGMxyNy2f5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"aa";"13-05-2020 10:00:28";"marie.foltynova";"";"";"2chars - Copy - Copy (50) - Copy.txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"dsdf@aldfjdlk.com";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061073";"372";"nkhOGMxyNyif5LHn_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ab";"13-05-2020 10:00:28";"marie.foltynova";"";"";"2chars - Copy - Copy (50) - Copy.txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"vincent.lingvista";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061074";"372";"nkhOGMxyNyif5LHn_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ab";"13-05-2020 10:00:28";"marie.foltynova";"";"";"2chars - Copy - Copy (50) - Copy.txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"Aleš lingvist";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061075";"372";"nkhOGMxyNyif5LHn_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ab";"13-05-2020 10:00:28";"marie.foltynova";"";"";"2chars - Copy - Copy (50) - Copy.txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"L1_Msupport";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061076";"373";"XlhOGMxyNyif5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ach";"13-05-2020 10:00:29";"marie.foltynova";"";"";"2chars - Copy - Copy (50) - Copy.txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"vilem.lingvista";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061077";"373";"XlhOGMxyNyif5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ach";"13-05-2020 10:00:29";"marie.foltynova";"";"";"2chars - Copy - Copy (50) - Copy.txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"barbora.votapkova3";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061078";"373";"XlhOGMxyNyif5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ach";"13-05-2020 10:00:29";"marie.foltynova";"";"";"2chars - Copy - Copy (50) - Copy.txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"ales_vendor";"1";"USD";"0";"0";"marie.foltynova";"";"";"";"";""
"201061079";"374";"xpn83PNCnynf5LHn_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"af";"13-05-2020 10:00:29";"marie.foltynova";"";"";"2chars - Copy - Copy (50) - Copy.txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"Memsource_Daria";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061080";"374";"xpn83PNCnynf5LHn_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"af";"13-05-2020 10:00:29";"marie.foltynova";"";"";"2chars - Copy - Copy (50) - Copy.txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"lg.petr.postman";"";"1";"EUR";"0";"0";"marie.foltynova";"";"";"";"";""
"201061081";"374";"xpn83PNCnynf5LHn_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"af";"13-05-2020 10:00:29";"marie.foltynova";"";"";"2chars - Copy - Copy (50) - Copy.txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"mf_email3";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061082";"375";"Gpn83PNCnyDf5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"af_na";"13-05-2020 10:00:29";"marie.foltynova";"";"";"2chars - Copy - Copy (50) - Copy.txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"lazrz_LG";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061083";"375";"Gpn83PNCnyDf5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"af_na";"13-05-2020 10:00:29";"marie.foltynova";"";"";"2chars - Copy - Copy (50) - Copy.txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"mseko_linguist";"";"1";"EUR";"0";"0";"marie.foltynova";"";"";"";"";""
"201061084";"375";"Gpn83PNCnyDf5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"af_na";"13-05-2020 10:00:29";"marie.foltynova";"";"";"2chars - Copy - Copy (50) - Copy.txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"QAMaruska";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061085";"376";"Npn83PNCnyDf5LHn_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"aa";"13-05-2020 10:00:30";"marie.foltynova";"";"";"2chars - Copy - Copy (51) - Copy.txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"Vendorska a.s. (Memsource)";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061086";"376";"Npn83PNCnyDf5LHn_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"aa";"13-05-2020 10:00:30";"marie.foltynova";"";"";"2chars - Copy - Copy (51) - Copy.txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"hynek.svoboda_LG_Cloud";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061087";"376";"Npn83PNCnyDf5LHn_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"aa";"13-05-2020 10:00:30";"marie.foltynova";"";"";"2chars - Copy - Copy (51) - Copy.txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"dsdf@aldfjdlk.com";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061088";"377";"Ppn83PNCnyDf5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ab";"13-05-2020 10:00:30";"marie.foltynova";"";"";"2chars - Copy - Copy (51) - Copy.txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"vincent.lingvista";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061089";"377";"Ppn83PNCnyDf5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ab";"13-05-2020 10:00:30";"marie.foltynova";"";"";"2chars - Copy - Copy (51) - Copy.txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"Aleš lingvist";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061090";"377";"Ppn83PNCnyDf5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ab";"13-05-2020 10:00:30";"marie.foltynova";"";"";"2chars - Copy - Copy (51) - Copy.txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"L1_Msupport";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061091";"378";"Bqn83PNCnyDf5LHn_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ach";"13-05-2020 10:00:30";"marie.foltynova";"";"";"2chars - Copy - Copy (51) - Copy.txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"vilem.lingvista";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061092";"378";"Bqn83PNCnyDf5LHn_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ach";"13-05-2020 10:00:30";"marie.foltynova";"";"";"2chars - Copy - Copy (51) - Copy.txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"barbora.votapkova3";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061093";"378";"Bqn83PNCnyDf5LHn_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ach";"13-05-2020 10:00:30";"marie.foltynova";"";"";"2chars - Copy - Copy (51) - Copy.txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"ales_vendor";"1";"USD";"0";"0";"marie.foltynova";"";"";"";"";""
"201061094";"379";"Cqn83PNCnyDf5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"af";"13-05-2020 10:00:30";"marie.foltynova";"";"";"2chars - Copy - Copy (51) - Copy.txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"Memsource_Daria";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061095";"379";"Cqn83PNCnyDf5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"af";"13-05-2020 10:00:30";"marie.foltynova";"";"";"2chars - Copy - Copy (51) - Copy.txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"lg.petr.postman";"";"1";"EUR";"0";"0";"marie.foltynova";"";"";"";"";""
"201061096";"379";"Cqn83PNCnyDf5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"af";"13-05-2020 10:00:30";"marie.foltynova";"";"";"2chars - Copy - Copy (51) - Copy.txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"mf_email3";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061097";"380";"Pqn83PNCnyTf5LHn_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"af_na";"13-05-2020 10:00:30";"marie.foltynova";"";"";"2chars - Copy - Copy (51) - Copy.txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"lazrz_LG";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061098";"380";"Pqn83PNCnyTf5LHn_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"af_na";"13-05-2020 10:00:30";"marie.foltynova";"";"";"2chars - Copy - Copy (51) - Copy.txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"mseko_linguist";"";"1";"EUR";"0";"0";"marie.foltynova";"";"";"";"";""
"201061099";"380";"Pqn83PNCnyTf5LHn_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"af_na";"13-05-2020 10:00:30";"marie.foltynova";"";"";"2chars - Copy - Copy (51) - Copy.txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"QAMaruska";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061100";"381";"7rn83PNCnyTf5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"aa";"13-05-2020 10:00:31";"marie.foltynova";"";"";"2chars - Copy - Copy (52) - Copy.txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"Vendorska a.s. (Memsource)";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061101";"381";"7rn83PNCnyTf5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"aa";"13-05-2020 10:00:31";"marie.foltynova";"";"";"2chars - Copy - Copy (52) - Copy.txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"hynek.svoboda_LG_Cloud";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061102";"381";"7rn83PNCnyTf5LHn_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"aa";"13-05-2020 10:00:31";"marie.foltynova";"";"";"2chars - Copy - Copy (52) - Copy.txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"dsdf@aldfjdlk.com";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061103";"382";"80bLA24my9xvaunL0_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ab";"13-05-2020 10:00:31";"marie.foltynova";"";"";"2chars - Copy - Copy (52) - Copy.txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"vincent.lingvista";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061104";"382";"80bLA24my9xvaunL0_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ab";"13-05-2020 10:00:31";"marie.foltynova";"";"";"2chars - Copy - Copy (52) - Copy.txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"Aleš lingvist";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061105";"382";"80bLA24my9xvaunL0_dc5";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ab";"13-05-2020 10:00:31";"marie.foltynova";"";"";"2chars - Copy - Copy (52) - Copy.txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"L1_Msupport";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061109";"383";"f0bLA24my910GUtZ2_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ach";"13-05-2020 10:00:31";"marie.foltynova";"";"";"2chars - Copy - Copy (52) - Copy.txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"vilem.lingvista";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061110";"383";"f0bLA24my910GUtZ2_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ach";"13-05-2020 10:00:31";"marie.foltynova";"";"";"2chars - Copy - Copy (52) - Copy.txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"barbora.votapkova3";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201061111";"383";"f0bLA24my910GUtZ2_dc6";"NaA3q0xUbDjMnqlRNbqZu2";"en";"ach";"13-05-2020 10:00:32";"marie.foltynova";"";"";"2chars - Copy - Copy (52) - Copy.txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"ales_vendor";"1";"USD";"0";"0";"marie.foltynova";"";"";"";"";""
